turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
01,2022.2,ALINE ARAUJO DO CARMO (15h),2T23,0,50,UAC A1 42/43,FCE0292,672
01,2022.2,RODRIGO LUIZ CARREGARO (15h),2T23,0,50,UAC A1 42/43,FCE0292,672
01,2022.2,ALINE TEIXEIRA ALVES (4h),5M1234,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
01,2022.2,DANIELLE BRASIL BARROS DA SILVA (3h),5M1234,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
01,2022.2,ALINE MARTINS DE TOLEDO (5h),5M1234,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
01,2022.2,RODRIGO LUIZ CARREGARO (10h),5M1234,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
01,2022.2,JULIANA MARTINS PINTO (18h),5M1234,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
02,2022.2,DANIELLE BRASIL BARROS DA SILVA (3h),5M12  5T23,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
02,2022.2,ALINE TEIXEIRA ALVES (6h),5M12  5T23,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
02,2022.2,RODRIGO LUIZ CARREGARO (1h),5M12  5T23,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
02,2022.2,JULIANA MARTINS PINTO (16h),5M12  5T23,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
02,2022.2,ALINE MARTINS DE TOLEDO (13h),5M12  5T23,0,17,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
03,2022.2,ALINE MARTINS DE TOLEDO (5h),5M125  5T1,0,16,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
03,2022.2,ALINE TEIXEIRA ALVES (5h),5M125  5T1,0,16,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
03,2022.2,DANIELLE BRASIL BARROS DA SILVA (1h),5M125  5T1,0,16,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
03,2022.2,JULIANA MARTINS PINTO (18h),5M125  5T1,0,16,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
03,2022.2,RODRIGO LUIZ CARREGARO (12h),5M125  5T1,0,16,UAC A1 48/50 e Reabilitação/Atividade Humana (UEP),FCE0293,672
01,2022.2,KEYLA DE PAULA BARBOSA (10h),6M1234,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
01,2022.2,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (10h),6M1234,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
01,2022.2,SERGIO RICARDO THOMAZ (10h),6M1234,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
02,2022.2,KEYLA DE PAULA BARBOSA (19h),6M12  6T23,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
02,2022.2,SERGIO RICARDO THOMAZ (22h),6M12  6T23,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
02,2022.2,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (19h),6M12  6T23,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
03,2022.2,KEYLA DE PAULA BARBOSA (10h),6M125  6T1,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
03,2022.2,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (10h),6M125  6T1,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
03,2022.2,SERGIO RICARDO THOMAZ (10h),6M125  6T1,0,18,UAC A1 48/50 e exercícios terapêutico (UEP),FCE0294,672
01,2022.2,GERSON CIPRIANO JUNIOR (5h),4M1234,0,19,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
01,2022.2,WAGNER RODRIGUES MARTINS (10h),4M1234,0,19,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
01,2022.2,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (13h),4M1234,0,19,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
01,2022.2,LEONARDO PETRUS DA SILVA PAZ (11h),4M1234,0,19,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
02,2022.2,WAGNER RODRIGUES MARTINS (10h),4M12  4T23,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
02,2022.2,LEONARDO PETRUS DA SILVA PAZ (10h),4M12  4T23,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
02,2022.2,GERSON CIPRIANO JUNIOR (11h),4M12  4T23,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
02,2022.2,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (13h),4M12  4T23,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
03,2022.2,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (5h),4M125  4T1,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
03,2022.2,WAGNER RODRIGUES MARTINS (10h),4M125  4T1,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
03,2022.2,LEONARDO PETRUS DA SILVA PAZ (10h),4M125  4T1,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
03,2022.2,GERSON CIPRIANO JUNIOR (16h),4M125  4T1,0,18,UAC A1 48/50 e laboratório de Hab Terapêuticas UAC,FCE0295,672
01,2022.2,DANIELLE BRASIL BARROS DA SILVA (30h),3M12,0,50,A1 48/50,FCE0296,672
01,2022.2,LEONARDO PETRUS DA SILVA PAZ (15h),2T23,0,60,FCE - UAC A1 42/10,FCE0297,672
01,2022.2,JULIANA MARTINS PINTO (15h),2T23,0,60,FCE - UAC A1 42/10,FCE0297,672
01,2022.2,FERNANDA PASINATO (6h),6M34,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
01,2022.2,KEYLA DE PAULA BARBOSA (6h),6M34,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
01,2022.2,ANA CLARA BONINI ROCHA (8h),6M34,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
01,2022.2,LUISIANE DE AVILA SANTANA (4h),6M34,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
01,2022.2,VERA REGINA FERNANDES DA SILVA MARAES (6h),6M34,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
02,2022.2,KEYLA DE PAULA BARBOSA (12h),6T23,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
02,2022.2,VERA REGINA FERNANDES DA SILVA MARAES (6h),6T23,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
02,2022.2,FERNANDA PASINATO (6h),6T23,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
02,2022.2,ANA CLARA BONINI ROCHA (8h),6T23,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
02,2022.2,LUISIANE DE AVILA SANTANA (4h),6T23,0,17,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
03,2022.2,KEYLA DE PAULA BARBOSA (6h),6M5  6T1,0,16,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
03,2022.2,ANA CLARA BONINI ROCHA (8h),6M5  6T1,0,16,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
03,2022.2,LUISIANE DE AVILA SANTANA (4h),6M5  6T1,0,16,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
03,2022.2,VERA REGINA FERNANDES DA SILVA MARAES (6h),6M5  6T1,0,16,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
03,2022.2,FERNANDA PASINATO (6h),6M5  6T1,0,16,UAC A1 42/43 e Lab. de Habilidades Terapêuticas,FCE0298,672
01,2022.2,LEONARDO PETRUS DA SILVA PAZ (10h),6M1234,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
01,2022.2,KEYLA DE PAULA BARBOSA (4h),6M1234,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
01,2022.2,FERNANDA PASINATO (5h),6M1234,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
01,2022.2,SERGIO RICARDO THOMAZ (10h),6M1234,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
01,2022.2,GERSON CIPRIANO JUNIOR (3h),6M1234,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
02,2022.2,GERSON CIPRIANO JUNIOR (8h),6M12  6T23,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
02,2022.2,KEYLA DE PAULA BARBOSA (4h),6M12  6T23,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
02,2022.2,SERGIO RICARDO THOMAZ (10h),6M12  6T23,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
02,2022.2,FERNANDA PASINATO (12h),6M12  6T23,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
02,2022.2,LEONARDO PETRUS DA SILVA PAZ (16h),6M12  6T23,0,17,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
03,2022.2,FERNANDA PASINATO (6h),6M125  6T1,0,16,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
03,2022.2,LEONARDO PETRUS DA SILVA PAZ (10h),6M125  6T1,0,16,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
03,2022.2,KEYLA DE PAULA BARBOSA (3h),6M125  6T1,0,16,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
03,2022.2,SERGIO RICARDO THOMAZ (14h),6M125  6T1,0,16,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
03,2022.2,GERSON CIPRIANO JUNIOR (5h),6M125  6T1,0,16,UAC A1 42/43 e Lab. de Reab. e Ativ. Hum (UEP),FCE0299,672
01,2022.2,GERSON CIPRIANO JUNIOR (5h),3M34  2T45,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
01,2022.2,LUISIANE DE AVILA SANTANA (10h),3M34  2T45,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
01,2022.2,FELIPE AUGUSTO DOS SANTOS MENDES (18h),3M34  2T45,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
01,2022.2,FERNANDA PASINATO (17h),3M34  2T45,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
02,2022.2,GERSON CIPRIANO JUNIOR (5h),2T45 3T23,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
02,2022.2,FERNANDA PASINATO (10h),2T45 3T23,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
02,2022.2,FELIPE AUGUSTO DOS SANTOS MENDES (10h),2T45 3T23,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
02,2022.2,LUISIANE DE AVILA SANTANA (10h),2T45 3T23,0,17,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
03,2022.2,GERSON CIPRIANO JUNIOR (5h),3M5  2T45 3T1,0,16,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
03,2022.2,FERNANDA PASINATO (10h),3M5  2T45 3T1,0,16,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
03,2022.2,FELIPE AUGUSTO DOS SANTOS MENDES (10h),3M5  2T45 3T1,0,16,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
03,2022.2,LUISIANE DE AVILA SANTANA (10h),3M5  2T45 3T1,0,16,UAC AT 48/40 e Lab. de Habilidades Terapêuticas,FCE0300,672
01,2022.2,PATRICIA AZEVEDO GARCIA (30h),4M34,0,50,FCE - UAC A1 12/66,FCE0301,672
02,2022.2,ANA CLARA BONINI ROCHA (30h),2T23,0,30,HUB - Sala 2 Administração,FCE0301,672
01,2022.2,ALINE ARAUJO DO CARMO (30h),5T45,0,50,FCE - UAC AT – 48/40,FCE0303,672
01,2022.2,IZABEL CRISTINA RODRIGUES DA SILVA (30h),6T23,0,61,UAC A1 48/20,FCE0306,672
01,2022.2,EDUARDO ANTONIO FERREIRA (60h),3T2345,0,45,UAC A1 42/13,FCE0307,672
01,2022.2,ELTON CLEMENTINO DA SILVA (15h),5M12  5T23,0,25,Teórica:UAC A1 42/13  Prática:UED AT 29/15,FCE0308,672
01,2022.2,VIVIAN DA SILVA SANTOS (45h),5M12  5T23,0,25,Teórica:UAC A1 42/13  Prática:UED AT 29/15,FCE0308,672
02,2022.2,ELTON CLEMENTINO DA SILVA (15h),5M34  5T23,0,25,Teórica:UAC A1 42/13 Prática:UED AT 29/15,FCE0308,672
02,2022.2,VIVIAN DA SILVA SANTOS (45h),5M34  5T23,0,25,Teórica:UAC A1 42/13 Prática:UED AT 29/15,FCE0308,672
01,2022.2,PAULO GUSTAVO BARBONI DANTAS NASCIMENTO (45h),45M12,0,26,UAC A1 48/20 e  UED AT08/19,FCE0309,672
02,2022.2,PAULO GUSTAVO BARBONI DANTAS NASCIMENTO (45h),4M12 5M34,0,25,UAC 01 48/20 e  UED AT08/19,FCE0309,672
01,2022.2,KELB BOUSQUET SANTOS (15h),4M5  4T1,0,50,A1 42/60,FCE0314,672
01,2022.2,KATARINNE LIMA MORAES (15h),4M5  4T1,0,50,A1 42/60,FCE0314,672
01,2022.2,OSMAIR GOMES DE MACEDO (15h),3M12,0,20,FCE UAC Lab. Fisioterapia Habildades Terapêuticas,FCE0316,672
01,2022.2,ALBERTO FERREIRA DONATTI (15h),3M12,0,20,FCE UAC Lab. Fisioterapia Habildades Terapêuticas,FCE0316,672
02,2022.2,RODRIGO LUIZ CARREGARO (15h),3M23,0,25,FCE UAC Lab. Informática A1 12/66,FCE0317,672
02,2022.2,ALINE MARTINS DE TOLEDO (15h),3M23,0,25,FCE UAC Lab. Informática A1 12/66,FCE0317,672
01,2022.2,LETICIA MEDA VENDRUSCULO FANGEL (30h),2M34,0,54,AT 42/50,FCE0318,672
01,2022.2,CAROLINA CANGEMI GREGORUTTI (60h),3M1234,0,26,A1 42/30,FCE0319,672
02,2022.2,FLAVIA MAZITELLI DE OLIVEIRA (60h),3M1234,0,26,A1 42/30,FCE0319,672
04,2022.2,JULIANA VALERIA DE MELO (60h),3T2345,0,25,AT 42/50,FCE0320,672
05,2022.2,ANA RITA COSTA DE SOUZA LOBO BRAGA (60h),3T2345,0,25,AT 42/50,FCE0320,672
01,2022.2,LETICIA MEDA VENDRUSCULO FANGEL (30h),2T23,0,26,Laboratório de Atividades e Recursos Terapêuticos,FCE0321,672
02,2022.2,CAROLINE DE OLIVEIRA ALVES (30h),2T23,0,25,Laboratório de Atividades e Recursos Terapêuticos,FCE0321,672
01,2022.2,IONEIDE DE OLIVEIRA CAMPOS (60h),5T2345,0,26,Laboratório de Atividades e Recursos Terapêuticos,FCE0322,672
02,2022.2,JOSENAIDE ENGRACIA DOS SANTOS (60h),5T2345,0,26,Laboratório de Atividades e Recursos Terapêuticos,FCE0322,672
01,2022.2,CARLO HENRIQUE GORETTI ZANETTI (60h),5N1234,0,40,Sala externa da Direção da FS,FCE0323,672
02,2022.2,EVERTON NUNES DA SILVA (60h),35M5  35T1,0,45,A1 - 42/60,FCE0323,672
01,2022.2,SILVIA BADIM MARQUES (60h),35T23,0,50,A1 42/10,FCE0324,672
01,2022.2,LUIZA DE MARILAC MEIRELES BARBOSA (60h),2M1234,0,45,Lab. informática 1 (A1 10/62),FCE0325,672
01,2022.2,FRANCISCO ANDERSON CARVALHO DE LIMA (60h),35T6  35N1,0,50,A1-42/33,FCE0326,672
01,2022.2,CARLA NUNES DE ARAUJO (15h),3T23,0,25,LAB. MULTID. 1,FCE0329,672
01,2022.2,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),3T23,0,25,LAB. MULTID. 1,FCE0329,672
02,2022.2,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),3T45,0,25,LAB. MULTID. 1,FCE0329,672
02,2022.2,CARLA NUNES DE ARAUJO (15h),3T45,0,25,LAB. MULTID. 1,FCE0329,672
03,2022.2,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),6T23,0,25,LAB. MULTID. 1,FCE0329,672
03,2022.2,CARLA NUNES DE ARAUJO (15h),6T23,0,25,LAB. MULTID. 1,FCE0329,672
04,2022.2,CARLA NUNES DE ARAUJO (15h),6T45,0,25,LAB. MULTID. 1,FCE0329,672
04,2022.2,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),6T45,0,25,LAB. MULTID. 1,FCE0329,672
01,2022.2,MIGUEL ANGELO MONTAGNER (30h),3M345  3T1,0,60,UAC A1 - 42/10,FCE0330,672
01,2022.2,MARIA INEZ MONTAGNER (30h),3M345  3T1,0,60,UAC A1 - 42/10,FCE0330,672
01,2022.2,MARCOS TAKASHI OBARA (30h),7M12,0,55,A1 - 42/13,FCE0331,672
02,2022.2,FLAVIA MAZITELLI DE OLIVEIRA (30h),7T45,0,55,A1 42/60,FCE0331,672
01,2022.2,JOSE ANTONIO ITURRI DE LA MATA (60h),46T45,0,45,A1 42/33,FCE0332,672
01,2022.2,FLAVIA REIS DE ANDRADE (150h),24M1234 6M12,0,15,presencial,FCE0334,672
01,2022.2,CARLA PINTAS MARQUES (150h),24M1234 6M12,0,15,presencial,FCE0334,672
02,2022.2,MARIA INEZ MONTAGNER (75h),24M1234 6M12,0,15,a definir,FCE0334,672
02,2022.2,LARISSA GRANDI VAITSMAN BASTOS (75h),24M1234 6M12,0,15,a definir,FCE0334,672
01,2022.2,EVERTON NUNES DA SILVA (60h),35M34,0,45,A1 42/33,FCE0336,672
01,2022.2,LARISSA GRANDI VAITSMAN BASTOS (60h),24M5  24T1,0,45,A1 48/53,FCE0337,672
01,2022.2,CARLA PINTAS MARQUES (60h),3T456  3N1,0,50,A1 42/10,FCE0338,672
01,2022.2,MARIA INEZ MONTAGNER (90h),7M345  7T123,0,40,LABORATORIO DE SC (LAPIS),FCE0340,672
01,2022.2,CARLA PINTAS MARQUES (75h),24T2345 6T23,0,30,a definir,FCE0342,672
01,2022.2,PRISCILA ALMEIDA ANDRADE (75h),24T2345 6T23,0,30,a definir,FCE0342,672
02,2022.2,MARIANA SODARIO CRUZ (75h),24M1234 6M12,0,30,a definir,FCE0342,672
02,2022.2,PRISCILA ALMEIDA ANDRADE (75h),24M1234 6M12,0,30,a definir,FCE0342,672
01,2022.2,CARLA PINTAS MARQUES (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
01,2022.2,SILVIA BADIM MARQUES (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
01,2022.2,PRISCILA ALMEIDA ANDRADE (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
02,2022.2,VANESSA RESENDE NOGUEIRA CRUVINEL (45h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
02,2022.2,LUIZA DE MARILAC MEIRELES BARBOSA (45h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
03,2022.2,LARISSA GRANDI VAITSMAN BASTOS (45h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
03,2022.2,OLGA MARIA RAMALHO DE ALBUQUERQUE (45h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
04,2022.2,MARIANNA ASSUNCAO FIGUEIREDO HOLANDA (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
04,2022.2,MARIA INEZ MONTAGNER (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
04,2022.2,EVERTON NUNES DA SILVA (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
05,2022.2,FLAVIA REIS DE ANDRADE (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
05,2022.2,JOSE ANTONIO ITURRI DE LA MATA (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
05,2022.2,MARIANA SODARIO CRUZ (30h),7M1234  6T6  6N1,0,10,A1 42/40,FCE0346,672
06,2022.2,BREITNER LUIZ TAVARES (45h),7M1234  6T56,0,30,a definir,FCE0346,672
06,2022.2,PEDRO DE ANDRADE CALIL JABUR (45h),7M1234  6T56,0,30,a definir,FCE0346,672
01,2022.2,VANESSA RESENDE NOGUEIRA CRUVINEL (50h),23M1234 6M12,0,20,presencial,FCE0348,672
01,2022.2,JOSE ANTONIO ITURRI DE LA MATA (50h),23M1234 6M12,0,20,presencial,FCE0348,672
01,2022.2,WALTER MASSA RAMALHO (50h),23M1234 6M12,0,20,presencial,FCE0348,672
02,2022.2,MARIA INEZ MONTAGNER (50h),23T2345 6T23,0,10,a definir,FCE0348,672
02,2022.2,VANESSA RESENDE NOGUEIRA CRUVINEL (50h),23T2345 6T23,0,10,a definir,FCE0348,672
02,2022.2,WALTER MASSA RAMALHO (50h),23T2345 6T23,0,10,a definir,FCE0348,672
01,2022.2,SILVIA BADIM MARQUES (30h),5T45,0,20,Multiuso 1,FCE0349,672
01,2022.2,SILVIA BADIM MARQUES (30h),3T45,0,20,Multiuso,FCE0350,672
01,2022.2,MARIA HOSANA CONCEICAO (60h),4M1234,0,20,UED AT 08/17,FCE0353,672
01,2022.2,DANIELA DA SILVA RODRIGUES (30h),5M34,0,50,AT 42/50,FCE0354,672
01,2022.2,JOSENAIDE ENGRACIA DOS SANTOS (60h),6M1234,0,13,Laboratório de Atividades  Expressivas e Recursos,FCE0356,672
02,2022.2,GRASIELLE SILVEIRA TAVARES PAULIN (60h),6M1234,0,13,Laboratório de Atividades  Expressivas e Recursos,FCE0356,672
03,2022.2,CAROLINA CANGEMI GREGORUTTI (60h),6M1234,0,12,Laboratório de Atividades  Expressivas e Recursos,FCE0356,672
01,2022.2,YULLE XIMENDE RODRIGUES (60h),4M1234,0,19,AT 42/50,FCE0357,672
02,2022.2,JULIANA VALERIA DE MELO (60h),4M1234,0,19,AT 42/50,FCE0357,672
02,2022.2,MARIA DE NAZARETH RODRIGUES MALCHER DE OLIVEIRA SILVA (30h),4T45,0,15,Laboratório de Atividades Expressivas e Recursos,FCE0358,672
04,2022.2,MARIA DE NAZARETH RODRIGUES MALCHER DE OLIVEIRA SILVA (30h),4T23,0,12,Laboratório de Atividades e Recursos Terapêuticos,FCE0358,672
05,2022.2,CAROLINE DE OLIVEIRA ALVES (30h),4T23,0,12,Laboratório de Atividades e Recursos Terapêuticos,FCE0358,672
01,2022.2,IONEIDE DE OLIVEIRA CAMPOS (60h),2M1234,0,13,A1 42/30,FCE0359,672
02,2022.2,TAMARA ARAUJO ROCHA NUNES (60h),2M1234,0,12,A1 42/30,FCE0359,672
03,2022.2,YULLE XIMENDE RODRIGUES (60h),2M1234,0,13,A1 42/30,FCE0359,672
01,2022.2,MAGNO NUNES FARIAS (15h),6M5  6T1,0,50,AT 42/50,FCE0361,672
01,2022.2,JULIANA VALERIA DE MELO (15h),6M5  6T1,0,50,AT 42/50,FCE0361,672
01,2022.2,TAYSE TAMARA DA PAIXAO DUARTE (45h),4M34 5M1234,0,50,quarta A1 42/60 e quinta A1 48/53,FCE0362,672
01,2022.2,LUCIANO RAMOS DE LIMA (45h),4M34 5M1234,0,50,quarta A1 42/60 e quinta A1 48/53,FCE0362,672
01,2022.2,DIANE MARIA SCHERER KUHN LAGO (30h),5T2345,0,63,A1 48/53,FCE0363,672
01,2022.2,ANA CLAUDIA AFONSO VALLADARES TORRES (30h),5T2345,0,63,A1 48/53,FCE0363,672
01,2022.2,DIANE MARIA SCHERER KUHN LAGO (30h),5M5  5T1,0,50,A1 48/53,FCE0365,672
03,2022.2,EDUARDO ANTONIO FERREIRA (45h),4M12  4T23,0,25,UAC A1 42/13  e UAC AT 11/63,FCE0367,672
04,2022.2,EDUARDO ANTONIO FERREIRA (45h),4M12  4T45,0,25,UAC A1 42/13  e UAC AT 11/63,FCE0367,672
01,2022.2,EMILIA VITORIA DA SILVA (60h),3T2345,0,50,HUB,FCE0368,672
01,2022.2,CAMILA ALVES AREDA (45h),2M12  2T23,0,35,UAC A1 48/20 UED AT 29/15,FCE0369,672
02,2022.2,CAMILA ALVES AREDA (45h),2M34  2T23,0,35,UAC A1 48/20 UED AT 29/15,FCE0369,672
01,2022.2,FABIANE HIRATSUKA VEIGA DE SOUZA (60h),4T45 6T23,0,50,UAC A1 42/13,FCE0370,672
01,2022.2,VIVIAN DA SILVA SANTOS (60h),3M34  5T23,0,50,UAC A1 48/20,FCE0372,672
01,2022.2,DANIELA CASTILHO ORSI (40h),25T45,0,16,UAC A1 42/13 UED AT 29/17,FCE0373,672
02,2022.2,DANIELA CASTILHO ORSI (40h),2T45 6T23,0,17,UAC A1 42/13 UED AT 29/17,FCE0373,672
03,2022.2,DANIELA CASTILHO ORSI (40h),26T45,0,17,UAC A1 42/13 e UED AT 29/17,FCE0373,672
01,2022.2,JANAINA MEIRELLES SOUSA (15h),2T23,0,30,A1 42/10,FCE0374,672
01,2022.2,ADRIANA MARIA DUARTE (15h),2T23,0,30,A1 42/10,FCE0374,672
01,2022.2,RAFAEL GARCIA BARREIRO (30h),6M12,0,50,A1 42/13,FCE0379,672
01,2022.2,MARGO GOMES DE OLIVEIRA KARNIKOWSKI (30h),5T45,0,50,UAC A1 48/20,FCE0381,672
02,2022.2,OTAVIO DE TOLEDO NOBREGA (30h),7T23,0,2,A DESIGNAR,FCE0382,672
03,2022.2,CAMILA ALVES AREDA (30h),7M34,0,12,A DEFINIR,FCE0382,672
04,2022.2,MARGO GOMES DE OLIVEIRA KARNIKOWSKI (30h),7M34,0,10,A DEFINIR,FCE0382,672
01,2022.2,CAROLINE DE OLIVEIRA ALVES (300h),7M12345  7T123456  6N4 7N1234,0,1,A DEFINIR,FCE0386,672
01,2022.2,TANIA CRISTINA MORAIS SANTA BARBARA REHEM (30h),3T2345,0,50,A1 42/60,FCE0388,672
01,2022.2,SILVANA SCHWERZ FUNGHETTO (30h),3T2345,0,50,A1 42/60,FCE0388,672
01,2022.2,MARCIA CRISTINA DA SILVA MAGRO (15h),5T25,0,35,A1 42/60,FCE0392,672
01,2022.2,TAYSE TAMARA DA PAIXAO DUARTE (15h),5T25,0,35,A1 42/60,FCE0392,672
01,2022.2,DANIELLE DA SILVA FERNANDES (8h),3M34,0,50,A1 48/53,FCE0397,672
01,2022.2,CRIS RENATA GROU VOLPE (2h),3M34,0,50,A1 48/53,FCE0397,672
01,2022.2,MARINA MORATO STIVAL LIMA (20h),3M34,0,50,A1 48/53,FCE0397,672
01,2022.2,THAIS ALVES DA COSTA LAMOUNIER (45h),5M1234,0,25,UAC A1 42/13 UAC AT 11/63,FCE0398,672
